code_challenge_score,technical_interview_score,approved_by_the_code_challenge,approved_by_the_technical_interview,approved_in_both_tests,country_key,candidate_key,technology_key,seniority_key,date_key
5,0,False,False,False,222,39327,3,5,20190513
10,10,True,True,True,172,39328,15,6,20191013
1,8,False,True,False,91,39329,22,5,20191114
2,6,False,False,False,219,39330,16,6,20210710
5,7,False,True,False,51,39331,11,7,20190628
4,9,False,True,False,152,39332,2,1,20181126
2,0,False,False,False,127,39333,4,3,20210829
0,9,False,True,False,58,39334,8,2,20211230
3,6,False,False,False,228,39335,23,3,20190607
7,5,True,False,False,135,39336,13,2,20210728
6,8,False,True,False,240,39337,8,6,20200930
9,2,True,False,False,185,39338,3,1,20180114
10,6,True,False,False,149,39339,4,4,20190205
10,9,True,True,True,62,39340,6,3,20210210
3,3,False,False,False,18,39341,2,5,20220506
3,3,False,False,False,42,39342,22,3,20180111
8,6,True,False,False,228,39343,17,3,20190206
6,0,False,False,False,107,39344,5,6,20220128
8,0,True,False,False,221,39345,15,3,20220426
7,4,True,False,False,185,39346,20,2,20210928
5,5,False,False,False,47,39347,18,1,20180205
8,10,True,True,True,170,39348,21,6,20200427
8,10,True,True,True,160,39349,17,2,20200617
3,9,False,True,False,135,39350,20,3,20190923
4,6,False,False,False,191,39351,8,3,20180125
10,8,True,True,True,4,39352,20,5,20181010
9,8,True,True,True,61,39353,9,4,20220424
7,8,True,True,True,108,39354,15,6,20220311
4,9,False,True,False,19,39355,2,3,20180606
7,9,True,True,True,12,39356,8,3,20201006
6,1,False,False,False,240,39357,12,7,20210426
4,7,False,True,False,143,39358,16,6,20200410
2,9,False,True,False,7,39359,21,6,20220602
7,7,True,True,True,128,39360,2,5,20200713
5,5,False,False,False,146,39361,4,6,20210802
2,10,False,True,False,28,39362,16,6,20220304
10,0,True,False,False,80,39363,23,3,20210726
1,3,False,False,False,175,39364,24,1,20211030
4,3,False,False,False,39,39365,23,2,20180803
6,7,False,True,False,203,39366,22,6,20190106
2,8,False,True,False,242,39367,8,4,20211109
3,5,False,False,False,187,39368,24,6,20200615
2,2,False,False,False,216,39369,15,6,20211122
10,8,True,True,True,224,39370,13,7,20190421
10,0,True,False,False,207,39371,24,2,20201017
1,0,False,False,False,132,39372,14,3,20190119
4,6,False,False,False,211,39373,8,4,20190322
7,5,True,False,False,33,39374,14,1,20181016
3,3,False,False,False,97,39375,5,2,20191201
10,1,True,False,False,55,39376,22,5,20220225
5,4,False,False,False,214,39377,1,1,20201021
4,2,False,False,False,184,39378,6,7,20210206
10,9,True,True,True,186,39379,11,7,20210511
7,9,True,True,True,215,39380,8,1,20190709
4,3,False,False,False,149,39381,23,3,20201201
2,10,False,True,False,241,39382,13,1,20211216
6,9,False,True,False,3,39383,12,7,20190121
10,10,True,True,True,37,39384,5,4,20220316
6,2,False,False,False,29,39385,1,1,20210629
10,2,True,False,False,214,39386,10,6,20180405
10,10,True,True,True,70,39387,14,2,20210622
10,6,True,False,False,200,39388,8,5,20190318
3,9,False,True,False,65,39389,13,1,20190309
2,10,False,True,False,101,39390,8,5,20210701
0,4,False,False,False,240,39391,3,6,20201116
6,5,False,False,False,90,39392,4,7,20210929
3,0,False,False,False,195,39393,3,3,20200223
5,5,False,False,False,191,39394,15,4,20180107
8,10,True,True,True,125,39395,13,7,20210420
8,9,True,True,True,173,39396,2,6,20200311
9,8,True,True,True,212,39397,11,3,20181114
5,6,False,False,False,25,39398,5,1,20200501
7,6,True,False,False,143,39399,13,2,20180619
6,1,False,False,False,118,39400,13,1,20211105
10,4,True,False,False,227,39401,1,2,20191103
0,7,False,True,False,210,39402,6,7,20201002
10,4,True,False,False,28,39403,8,6,20201030
5,5,False,False,False,11,39404,22,7,20200805
9,7,True,True,True,209,39405,1,7,20190315
10,0,True,False,False,209,39406,3,2,20200121
8,0,True,False,False,89,39407,21,4,20180321
4,6,False,False,False,237,39408,1,2,20210713
0,0,False,False,False,67,39409,10,7,20191104
1,8,False,True,False,108,39410,24,6,20190519
6,0,False,False,False,61,39411,7,7,20211003
4,8,False,True,False,52,39412,6,3,20200113
6,9,False,True,False,193,39413,1,7,20181031
10,3,True,False,False,3,39414,24,1,20210603
9,10,True,True,True,121,39415,20,3,20220623
2,10,False,True,False,100,39416,8,5,20200423
9,6,True,False,False,132,39417,16,5,20200223
2,0,False,False,False,81,39418,11,1,20190716
6,2,False,False,False,45,39419,9,7,20211109
7,7,True,True,True,53,39420,8,6,20190507
1,8,False,True,False,168,39421,24,1,20191113
2,10,False,True,False,27,39422,23,6,20191013
7,8,True,True,True,211,39423,2,5,20190430
5,0,False,False,False,78,39424,23,1,20181105
5,7,False,True,False,77,39425,1,2,20220214
3,4,False,False,False,28,39426,11,2,20220318
4,10,False,True,False,44,39427,13,4,20211014
3,8,False,True,False,130,39428,9,3,20191013
0,9,False,True,False,42,39429,9,6,20210903
9,3,True,False,False,77,39430,13,3,20190819
1,0,False,False,False,15,39431,17,1,20180618
9,10,True,True,True,100,39432,20,1,20220516
6,0,False,False,False,125,39433,13,2,20210412
5,2,False,False,False,210,39434,22,5,20180620
10,8,True,True,True,178,39435,23,5,20200508
6,2,False,False,False,225,39436,7,6,20200902
9,10,True,True,True,50,39437,17,3,20180324
9,6,True,False,False,203,39438,23,5,20220423
3,6,False,False,False,39,39439,22,6,20180616
3,8,False,True,False,129,39440,13,1,20210314
2,0,False,False,False,74,39441,16,6,20181229
4,10,False,True,False,189,39442,13,5,20180104
5,8,False,True,False,83,39443,23,5,20210329
2,3,False,False,False,237,39444,19,4,20180804
1,9,False,True,False,6,39445,16,3,20200818
8,1,True,False,False,121,39446,20,1,20200519
7,0,True,False,False,114,39447,8,1,20201029
7,1,True,False,False,175,39448,19,1,20200720
10,8,True,True,True,165,39449,7,2,20200417
9,6,True,False,False,116,39450,15,7,20210301
3,7,False,True,False,53,39451,16,7,20191014
7,6,True,False,False,210,39452,5,2,20190502
9,10,True,True,True,66,39453,13,7,20181215
9,9,True,True,True,64,39454,9,2,20211123
6,8,False,True,False,214,39455,6,1,20180812
10,2,True,False,False,134,39456,17,4,20181121
9,2,True,False,False,59,39457,15,1,20190808
2,9,False,True,False,124,39458,13,4,20180315
1,1,False,False,False,203,39459,8,7,20190103
7,10,True,True,True,67,39460,24,5,20200624
4,0,False,False,False,211,39461,11,6,20180716
4,6,False,False,False,153,39462,19,4,20201026
8,4,True,False,False,28,39463,5,5,20200127
0,0,False,False,False,34,39464,1,5,20201120
7,10,True,True,True,168,39465,2,6,20211001
0,7,False,True,False,90,39466,4,4,20180512
1,10,False,True,False,183,39467,20,7,20200724
1,5,False,False,False,145,39468,8,4,20191107
7,3,True,False,False,106,39469,23,1,20220316
10,7,True,True,True,66,39470,5,6,20200404
7,0,True,False,False,109,39471,20,7,20211224
3,8,False,True,False,160,39472,24,5,20190923
5,5,False,False,False,101,39473,14,1,20220522
10,0,True,False,False,192,39474,8,1,20190319
0,3,False,False,False,129,39475,16,2,20200310
8,5,True,False,False,96,39476,19,1,20180825
0,7,False,True,False,151,39477,19,5,20190103
9,3,True,False,False,138,39478,16,4,20210125
9,8,True,True,True,80,39479,8,2,20190121
10,2,True,False,False,228,39480,24,1,20220227
0,0,False,False,False,78,39481,9,1,20180322
1,2,False,False,False,200,39482,8,7,20201208
2,6,False,False,False,7,39483,13,4,20200925
6,3,False,False,False,50,39484,17,6,20180625
3,9,False,True,False,100,39485,8,5,20180616
10,3,True,False,False,76,39486,19,1,20220102
1,4,False,False,False,34,39487,7,5,20180911
4,2,False,False,False,12,39488,14,5,20220111
9,7,True,True,True,34,39489,14,2,20180626
3,1,False,False,False,34,39490,9,4,20201003
10,9,True,True,True,67,39491,3,1,20220313
6,2,False,False,False,71,39492,3,7,20181221
7,7,True,True,True,126,39493,23,5,20200420
4,6,False,False,False,218,39494,13,5,20181102
5,0,False,False,False,104,39495,14,6,20181122
5,0,False,False,False,97,39496,23,4,20200718
10,4,True,False,False,124,39497,1,1,20201226
6,9,False,True,False,129,39498,8,3,20210624
7,7,True,True,True,21,39499,14,5,20201129
7,6,True,False,False,55,39500,9,3,20210711
7,10,True,True,True,233,39501,9,3,20200627
0,2,False,False,False,70,39502,11,1,20201005
7,8,True,True,True,126,39503,9,3,20190504
2,6,False,False,False,244,39504,22,4,20210710
0,1,False,False,False,138,39505,24,1,20191221
3,10,False,True,False,77,39506,19,5,20190810
2,7,False,True,False,209,39507,24,2,20190323
0,10,False,True,False,62,39508,17,7,20210311
8,5,True,False,False,33,39509,15,1,20220330
0,2,False,False,False,66,39510,23,7,20191031
8,8,True,True,True,51,39511,2,4,20180809
2,10,False,True,False,90,39512,14,7,20220412
7,4,True,False,False,170,39513,5,1,20220119
8,7,True,True,True,170,39514,3,4,20180320
8,0,True,False,False,118,39515,14,1,20181010
3,0,False,False,False,19,39516,4,6,20211030
1,5,False,False,False,198,39517,18,3,20190402
8,8,True,True,True,12,39518,18,3,20190612
3,6,False,False,False,182,39519,1,5,20210812
2,6,False,False,False,132,39520,1,3,20200929
4,7,False,True,False,73,39521,13,1,20211109
1,9,False,True,False,145,39522,6,5,20200103
5,8,False,True,False,112,39523,8,2,20181018
0,3,False,False,False,39,39524,13,5,20200323
8,5,True,False,False,57,39525,1,2,20220309
8,8,True,True,True,175,39526,18,5,20200330
2,7,False,True,False,19,39527,7,3,20180706
3,5,False,False,False,55,39528,10,7,20190517
5,5,False,False,False,107,39529,21,3,20201123
5,2,False,False,False,244,39530,6,6,20220406
3,6,False,False,False,122,39531,1,1,20200509
0,9,False,True,False,63,39532,10,3,20201117
8,4,True,False,False,60,39533,20,6,20181206
6,9,False,True,False,63,39534,23,3,20181211
5,8,False,True,False,109,39535,20,3,20210307
6,7,False,True,False,229,39536,7,7,20190103
7,2,True,False,False,150,39537,1,2,20211001
3,0,False,False,False,137,39538,18,4,20220524
6,5,False,False,False,72,39539,12,6,20180811
6,5,False,False,False,127,39540,8,1,20201225
4,3,False,False,False,52,39541,19,6,20190919
7,6,True,False,False,11,39542,8,2,20210830
2,2,False,False,False,22,39543,13,1,20210604
4,1,False,False,False,154,39544,8,4,20220222
5,9,False,True,False,172,39545,13,4,20180923
5,7,False,True,False,88,39546,23,4,20181229
5,7,False,True,False,94,39547,15,5,20210815
3,3,False,False,False,131,39548,13,4,20201107
10,4,True,False,False,191,39549,13,7,20211220
8,4,True,False,False,234,39550,4,4,20220522
6,3,False,False,False,92,39551,18,2,20210908
2,7,False,True,False,131,39552,18,3,20211226
2,0,False,False,False,172,39553,18,1,20220321
2,6,False,False,False,45,39554,1,2,20210629
5,7,False,True,False,217,39555,21,7,20220608
7,1,True,False,False,29,39556,11,5,20180820
3,6,False,False,False,180,39557,8,3,20191125
3,1,False,False,False,167,39558,13,5,20200114
2,10,False,True,False,28,39559,17,7,20190929
4,2,False,False,False,146,39560,24,5,20180823
9,8,True,True,True,89,39561,23,3,20210305
2,4,False,False,False,62,39562,13,4,20180210
2,5,False,False,False,214,39563,10,3,20181008
6,8,False,True,False,157,39564,17,5,20190601
6,7,False,True,False,220,39565,5,6,20181029
2,7,False,True,False,152,39566,21,3,20201015
4,7,False,True,False,152,39567,17,4,20180710
4,10,False,True,False,80,39568,18,1,20190730
2,2,False,False,False,198,39569,19,4,20190606
3,3,False,False,False,164,39570,10,2,20180201
8,4,True,False,False,64,39571,21,5,20210908
10,10,True,True,True,149,39572,19,2,20211117
9,10,True,True,True,240,39573,13,3,20180103
0,5,False,False,False,135,39574,4,1,20210315
3,2,False,False,False,18,39575,12,1,20180224
10,6,True,False,False,141,39576,10,7,20191124
9,10,True,True,True,139,39577,13,4,20180712
6,0,False,False,False,223,39578,19,1,20211115
2,9,False,True,False,82,39579,13,7,20200726
10,0,True,False,False,51,39580,10,6,20180714
7,6,True,False,False,197,39581,2,1,20180216
10,5,True,False,False,67,39582,17,6,20210818
0,8,False,True,False,208,39583,11,1,20220510
4,2,False,False,False,78,39584,8,5,20210301
2,9,False,True,False,93,39585,14,5,20220220
6,3,False,False,False,205,39586,3,5,20190514
10,4,True,False,False,86,39587,8,4,20191001
6,7,False,True,False,64,39588,6,7,20210615
9,0,True,False,False,232,39589,6,1,20191213
2,10,False,True,False,1,39590,16,7,20200518
2,1,False,False,False,21,39591,5,1,20180629
8,10,True,True,True,78,39592,9,5,20210524
8,5,True,False,False,48,39593,8,5,20210616
1,9,False,True,False,208,39594,10,7,20191112
8,9,True,True,True,100,39595,16,7,20200514
0,9,False,True,False,212,39596,13,5,20220609
0,6,False,False,False,184,39597,5,6,20210502
5,3,False,False,False,80,39598,11,2,20181123
0,1,False,False,False,44,39599,15,1,20191222
2,0,False,False,False,94,39600,8,2,20211013
6,1,False,False,False,227,39601,14,5,20180616
9,9,True,True,True,41,39602,22,2,20210314
1,4,False,False,False,182,39603,16,5,20211007
10,2,True,False,False,229,39604,7,6,20190115
10,10,True,True,True,21,39605,3,3,20200107
2,6,False,False,False,132,39606,23,7,20181126
2,10,False,True,False,28,39607,5,3,20200515
9,7,True,True,True,112,39608,17,1,20200409
10,9,True,True,True,17,39609,3,4,20190901
0,7,False,True,False,103,39610,23,5,20180906
4,7,False,True,False,143,39611,17,4,20180216
10,0,True,False,False,173,39612,16,4,20190705
5,1,False,False,False,134,39613,18,7,20210424
0,4,False,False,False,105,39614,20,7,20200724
7,10,True,True,True,222,39615,20,3,20211221
1,10,False,True,False,118,39616,21,2,20190105
10,6,True,False,False,207,39617,13,5,20200211
9,10,True,True,True,100,39618,24,4,20180418
2,9,False,True,False,74,39619,13,4,20210831
5,9,False,True,False,86,39620,2,3,20200317
9,0,True,False,False,235,39621,6,1,20180721
9,0,True,False,False,101,39622,7,5,20220321
0,1,False,False,False,169,39623,22,6,20190603
3,10,False,True,False,151,39624,21,3,20220312
7,4,True,False,False,59,39625,11,2,20181124
3,4,False,False,False,9,39626,22,4,20180521
1,0,False,False,False,150,39627,4,4,20180921
6,5,False,False,False,211,39628,9,2,20210109
9,6,True,False,False,66,39629,13,6,20190102
3,2,False,False,False,186,39630,6,4,20200229
9,9,True,True,True,124,39631,2,7,20190617
0,0,False,False,False,235,39632,20,7,20191016
2,2,False,False,False,14,39633,8,6,20200809
0,10,False,True,False,192,39634,8,4,20200823
5,1,False,False,False,15,39635,18,5,20181203
4,5,False,False,False,190,39636,12,5,20180623
9,2,True,False,False,73,39637,16,1,20200612
8,9,True,True,True,86,39638,13,2,20210822
4,6,False,False,False,11,39639,12,1,20180822
6,9,False,True,False,231,39640,13,2,20210616
8,4,True,False,False,210,39641,13,2,20210705
10,7,True,True,True,3,39642,9,6,20200217
1,3,False,False,False,84,39643,8,3,20211214
1,3,False,False,False,229,39644,15,4,20180118
9,7,True,True,True,170,39645,9,3,20220619
1,7,False,True,False,228,39646,21,2,20211217
5,10,False,True,False,140,39647,15,2,20210614
10,4,True,False,False,126,39648,15,2,20201113
1,3,False,False,False,60,39649,2,6,20200526
9,6,True,False,False,159,39650,2,1,20210424
8,10,True,True,True,107,39651,16,5,20190425
2,8,False,True,False,140,39652,21,3,20190225
6,4,False,False,False,142,39653,15,7,20220504
8,0,True,False,False,226,39654,3,4,20200406
4,7,False,True,False,180,39655,13,4,20220331
10,1,True,False,False,232,39656,8,6,20210324
6,10,False,True,False,169,39657,5,3,20190320
9,0,True,False,False,181,39658,1,4,20220331
7,7,True,True,True,198,39659,19,5,20180401
1,4,False,False,False,219,39660,21,6,20190517
8,10,True,True,True,235,39661,12,1,20190822
9,7,True,True,True,129,39662,4,6,20210518
6,7,False,True,False,236,39663,17,2,20180803
5,5,False,False,False,67,39664,14,2,20210915
3,7,False,True,False,173,39665,11,7,20190424
8,10,True,True,True,24,39666,6,3,20180709
4,1,False,False,False,127,39667,1,6,20220523
2,8,False,True,False,34,39668,1,5,20190614
9,7,True,True,True,64,39669,23,7,20220326
8,1,True,False,False,200,39670,13,6,20200723
4,3,False,False,False,175,39671,23,7,20210824
8,8,True,True,True,212,39672,13,2,20200507
9,8,True,True,True,137,39673,12,4,20180802
6,3,False,False,False,65,39674,10,2,20180424
8,5,True,False,False,208,39675,18,5,20210208
9,6,True,False,False,205,39676,16,4,20200223
10,2,True,False,False,83,39677,16,1,20180531
9,2,True,False,False,213,39678,10,3,20191015
9,1,True,False,False,167,39679,3,6,20180826
8,6,True,False,False,223,39680,6,6,20190512
2,8,False,True,False,57,39681,14,1,20200824
9,8,True,True,True,99,39682,22,5,20210514
1,6,False,False,False,59,39683,4,6,20180622
2,8,False,True,False,90,39684,18,2,20210901
0,0,False,False,False,146,39685,2,7,20210909
1,10,False,True,False,176,39686,13,5,20200127
6,4,False,False,False,108,39687,12,7,20190421
0,9,False,True,False,49,39688,3,5,20200526
10,6,True,False,False,199,39689,8,7,20210921
6,1,False,False,False,72,39690,1,4,20210718
2,6,False,False,False,78,39691,15,3,20210919
8,3,True,False,False,239,39692,16,5,20190807
0,1,False,False,False,187,39693,11,4,20200111
10,8,True,True,True,112,39694,17,5,20190629
8,6,True,False,False,82,39695,21,4,20190620
1,0,False,False,False,38,39696,8,2,20190715
10,7,True,True,True,138,39697,9,3,20180524
1,5,False,False,False,113,39698,16,6,20200729
5,10,False,True,False,158,39699,8,5,20210221
6,5,False,False,False,64,39700,19,4,20200501
6,6,False,False,False,156,39701,18,2,20191111
0,9,False,True,False,99,39702,9,7,20201027
5,8,False,True,False,194,39703,13,3,20220526
4,0,False,False,False,152,39704,11,4,20201203
2,9,False,True,False,145,39705,3,2,20190611
4,4,False,False,False,193,39706,13,2,20180804
3,5,False,False,False,232,39707,17,5,20210622
0,1,False,False,False,105,39708,7,2,20181104
3,8,False,True,False,184,39709,18,5,20200512
6,9,False,True,False,201,39710,15,6,20190911
1,1,False,False,False,136,39711,3,1,20200213
5,5,False,False,False,82,39712,12,6,20190711
0,9,False,True,False,218,39713,15,2,20180803
2,2,False,False,False,35,39714,5,1,20180404
8,4,True,False,False,202,39715,20,2,20191031
1,1,False,False,False,62,39716,12,4,20211031
10,5,True,False,False,128,39717,10,7,20190709
2,0,False,False,False,34,39718,8,6,20190919
2,7,False,True,False,166,39719,3,7,20200902
6,2,False,False,False,72,39720,22,7,20180606
9,2,True,False,False,122,39721,22,7,20201129
5,10,False,True,False,144,39722,15,7,20200714
7,8,True,True,True,79,39723,17,6,20200811
6,1,False,False,False,53,39724,20,5,20180823
10,6,True,False,False,243,39725,15,2,20210521
7,8,True,True,True,136,39726,24,5,20200212
9,4,True,False,False,111,39727,4,5,20220223
10,9,True,True,True,34,39728,15,3,20201007
6,7,False,True,False,119,39729,8,2,20200903
7,1,True,False,False,39,39730,22,4,20180611
1,3,False,False,False,21,39731,12,4,20200513
1,6,False,False,False,176,39732,8,3,20200701
2,7,False,True,False,129,39733,5,3,20200107
0,5,False,False,False,23,39734,14,5,20180830
3,2,False,False,False,157,39735,15,3,20211005
4,3,False,False,False,30,39736,6,5,20190416
0,10,False,True,False,187,39737,21,1,20201025
1,9,False,True,False,229,39738,2,1,20190714
3,4,False,False,False,34,39739,19,2,20211029
9,8,True,True,True,202,39740,20,5,20210707
6,10,False,True,False,76,39741,2,1,20190223
8,4,True,False,False,78,39742,1,1,20180610
4,5,False,False,False,13,39743,5,6,20211218
3,5,False,False,False,93,39744,3,5,20191228
10,5,True,False,False,177,39745,13,6,20210527
0,9,False,True,False,90,39746,9,5,20220410
8,5,True,False,False,155,39747,7,1,20220611
4,6,False,False,False,67,39748,24,1,20210114
9,6,True,False,False,49,39749,2,5,20190326
4,5,False,False,False,2,39750,14,1,20210520
2,3,False,False,False,120,39751,19,3,20181107
1,10,False,True,False,161,39752,10,7,20181001
5,4,False,False,False,196,39753,11,1,20210422
2,1,False,False,False,14,39754,5,1,20220310
8,0,True,False,False,101,39755,18,7,20210923
7,0,True,False,False,6,39756,17,6,20190304
3,5,False,False,False,95,39757,11,3,20201202
4,10,False,True,False,195,39758,13,4,20200704
2,4,False,False,False,5,39759,20,1,20210412
8,8,True,True,True,150,39760,20,1,20220502
4,8,False,True,False,39,39761,17,7,20190713
4,1,False,False,False,68,39762,22,1,20180705
3,2,False,False,False,157,39763,5,5,20180731
7,10,True,True,True,189,39764,5,7,20180422
1,2,False,False,False,90,39765,1,7,20211111
3,2,False,False,False,238,39766,22,5,20200921
8,5,True,False,False,226,39767,14,2,20190128
0,0,False,False,False,170,39768,23,4,20180411
10,8,True,True,True,215,39769,13,4,20190621
6,1,False,False,False,205,39770,15,3,20181125
0,6,False,False,False,226,39771,24,1,20180428
5,4,False,False,False,107,39772,1,1,20211214
1,9,False,True,False,19,39773,20,2,20201222
3,5,False,False,False,180,39774,17,1,20200907
0,8,False,True,False,237,39775,1,7,20190521
3,9,False,True,False,38,39776,21,5,20201031
7,5,True,False,False,110,39777,17,3,20211027
2,4,False,False,False,127,39778,15,4,20211104
10,2,True,False,False,182,39779,6,5,20190808
3,8,False,True,False,76,39780,13,3,20191210
0,1,False,False,False,204,39781,12,2,20190519
6,4,False,False,False,133,39782,22,2,20200218
2,1,False,False,False,82,39783,8,5,20211210
2,3,False,False,False,18,39784,20,2,20190317
10,0,True,False,False,2,39785,14,5,20200911
0,9,False,True,False,74,39786,16,7,20190807
1,10,False,True,False,7,39787,19,6,20181214
0,2,False,False,False,173,39788,13,4,20180711
7,2,True,False,False,211,39789,4,4,20210414
7,0,True,False,False,44,39790,15,5,20190822
4,8,False,True,False,226,39791,1,4,20211028
7,4,True,False,False,239,39792,21,7,20200509
3,9,False,True,False,98,39793,6,5,20191226
9,4,True,False,False,212,39794,6,4,20181221
4,6,False,False,False,110,39795,1,5,20210330
6,9,False,True,False,197,39796,24,3,20210405
8,9,True,True,True,73,39797,23,6,20210425
9,4,True,False,False,152,39798,6,6,20190901
8,1,True,False,False,6,39799,12,4,20190614
8,4,True,False,False,105,39800,16,3,20210529
8,3,True,False,False,100,39801,21,2,20200311
8,9,True,True,True,140,39802,21,7,20210107
5,8,False,True,False,40,39803,24,5,20200302
0,8,False,True,False,241,39804,3,3,20190228
0,10,False,True,False,143,39805,12,3,20200911
9,4,True,False,False,114,39806,8,1,20190208
5,3,False,False,False,92,39807,5,6,20180609
7,5,True,False,False,155,39808,9,4,20200214
10,2,True,False,False,214,39809,13,6,20220409
10,4,True,False,False,72,39810,13,1,20190623
0,1,False,False,False,55,39811,13,4,20190211
8,1,True,False,False,149,39812,13,3,20211214
10,5,True,False,False,75,39813,1,1,20191213
10,1,True,False,False,35,39814,13,5,20180727
2,9,False,True,False,112,39815,1,4,20200402
8,5,True,False,False,168,39816,5,6,20200930
7,7,True,True,True,13,39817,8,5,20211206
6,4,False,False,False,127,39818,5,4,20210804
10,8,True,True,True,35,39819,1,5,20220623
7,6,True,False,False,13,39820,16,4,20190301
9,7,True,True,True,127,39821,16,5,20190919
10,9,True,True,True,178,39822,7,7,20201003
2,6,False,False,False,86,39823,19,4,20191215
9,3,True,False,False,239,39824,18,3,20190101
7,1,True,False,False,144,39825,22,4,20210626
7,6,True,False,False,201,39826,11,2,20200221
3,7,False,True,False,132,39827,12,2,20180604
4,7,False,True,False,214,39828,8,5,20190622
0,4,False,False,False,180,39829,3,6,20200429
1,2,False,False,False,146,39830,24,5,20190516
3,10,False,True,False,207,39831,12,5,20210222
7,4,True,False,False,54,39832,24,5,20211222
6,2,False,False,False,123,39833,19,2,20200910
10,0,True,False,False,99,39834,17,5,20180512
4,2,False,False,False,50,39835,8,6,20201113
4,9,False,True,False,99,39836,4,2,20200211
4,9,False,True,False,49,39837,15,6,20190922
8,3,True,False,False,212,39838,1,3,20210412
10,2,True,False,False,124,39839,2,5,20181230
0,4,False,False,False,157,39840,17,7,20191106
4,8,False,True,False,161,39841,11,5,20210415
5,7,False,True,False,243,39842,16,7,20201105
7,2,True,False,False,85,39843,7,7,20180909
9,9,True,True,True,30,39844,5,3,20220617
6,7,False,True,False,6,39845,19,6,20201017
0,3,False,False,False,121,39846,3,3,20220222
1,6,False,False,False,9,39847,12,1,20180421
8,0,True,False,False,31,39848,2,4,20180207
5,9,False,True,False,95,39849,6,7,20211214
2,1,False,False,False,189,39850,23,3,20181220
1,10,False,True,False,161,39851,18,3,20220421
0,0,False,False,False,33,39852,9,5,20180808
1,6,False,False,False,105,39853,8,2,20201124
1,9,False,True,False,66,39854,9,7,20180830
4,6,False,False,False,93,39855,6,2,20190627
0,6,False,False,False,78,39856,5,6,20210616
6,0,False,False,False,110,39857,24,2,20190319
7,10,True,True,True,138,39858,13,7,20200323
2,2,False,False,False,83,39859,13,5,20200114
3,2,False,False,False,51,39860,8,4,20201104
0,7,False,True,False,54,39861,19,4,20211106
4,8,False,True,False,169,39862,18,4,20190313
2,2,False,False,False,220,39863,9,1,20190112
1,3,False,False,False,185,39864,12,2,20200203
5,3,False,False,False,77,39865,2,5,20201108
3,10,False,True,False,67,39866,2,7,20220106
0,3,False,False,False,101,39867,24,4,20201218
4,0,False,False,False,222,39868,15,1,20180115
8,1,True,False,False,244,39869,16,3,20210616
10,9,True,True,True,98,39870,8,3,20190119
2,6,False,False,False,60,39871,9,3,20211006
10,8,True,True,True,38,39872,21,6,20180215
1,8,False,True,False,137,39873,10,7,20200128
6,4,False,False,False,38,39874,21,4,20190924
2,9,False,True,False,211,39875,16,2,20210210
6,10,False,True,False,138,39876,11,6,20200129
4,1,False,False,False,149,39877,12,3,20200318
8,1,True,False,False,51,39878,22,6,20220316
4,5,False,False,False,244,39879,24,7,20180318
0,8,False,True,False,167,39880,9,1,20200612
10,10,True,True,True,78,39881,22,7,20211030
2,2,False,False,False,89,39882,15,4,20200903
7,3,True,False,False,213,39883,3,6,20180603
6,1,False,False,False,7,39884,12,4,20200513
3,4,False,False,False,234,39885,14,4,20210530
10,0,True,False,False,81,39886,19,5,20200419
5,9,False,True,False,156,39887,16,4,20191101
6,1,False,False,False,199,39888,11,1,20180419
1,10,False,True,False,207,39889,6,1,20200521
7,10,True,True,True,13,39890,12,1,20190822
0,6,False,False,False,172,39891,13,3,20220628
4,6,False,False,False,3,39892,3,2,20210305
9,3,True,False,False,24,39893,10,4,20181110
8,5,True,False,False,46,39894,4,3,20190610
2,7,False,True,False,110,39895,7,5,20200105
10,0,True,False,False,41,39896,3,5,20220601
5,9,False,True,False,115,39897,13,3,20211120
6,3,False,False,False,147,39898,16,1,20201123
2,8,False,True,False,184,39899,18,1,20180526
5,2,False,False,False,35,39900,10,7,20210530
7,9,True,True,True,48,39901,16,7,20190709
9,10,True,True,True,63,39902,9,1,20180717
8,0,True,False,False,25,39903,8,6,20181027
0,9,False,True,False,12,39904,4,2,20191123
4,6,False,False,False,182,39905,22,7,20220209
7,5,True,False,False,176,39906,21,1,20180630
9,2,True,False,False,139,39907,24,6,20191205
1,3,False,False,False,198,39908,6,7,20180326
6,3,False,False,False,223,39909,24,5,20190202
10,2,True,False,False,160,39910,12,2,20181231
9,0,True,False,False,18,39911,6,7,20220115
1,1,False,False,False,71,39912,1,1,20180909
3,4,False,False,False,25,39913,18,3,20220101
9,10,True,True,True,127,39914,11,2,20200405
3,0,False,False,False,58,39915,11,1,20180307
0,6,False,False,False,44,39916,13,6,20191027
0,8,False,True,False,44,39917,7,2,20220507
0,10,False,True,False,56,39918,14,2,20181202
3,3,False,False,False,48,39919,2,6,20211119
4,0,False,False,False,58,39920,5,5,20200208
7,0,True,False,False,30,39921,7,4,20211231
0,0,False,False,False,31,39922,16,4,20200417
5,8,False,True,False,228,39923,23,2,20180920
6,6,False,False,False,5,39924,4,5,20210325
4,0,False,False,False,205,39925,21,4,20180920
3,9,False,True,False,94,39926,4,6,20200606
4,7,False,True,False,158,39927,1,3,20190416
3,10,False,True,False,243,39928,18,7,20200315
0,7,False,True,False,56,39929,8,3,20200711
1,6,False,False,False,140,39930,15,3,20200807
8,6,True,False,False,222,39931,22,3,20220704
